63.738799,11.3386399,3648133,#AAAAAA
63.7388738,11.3395959,3648197,#AAAAAA
63.739431,11.3430252,3648166,#AAAAAA
63.7544572,11.3824765,1628287,#AAAAAA
63.7548527,11.3827673,1859579,#AAAAAA
63.7550305,11.3831737,1659164,#AAAAAA
63.7557237,11.3850261,1565338,#AAAAAA
63.7609369,11.4062225,1565330,#AAAAAA
63.7641209,11.4256284,1565332,#AAAAAA
63.7654407,11.4394534,5488215,#AAAAAA
63.7655171,11.4413977,5488217,#AAAAAA
63.7658431,11.4479516,5465582,#AAAAAA
63.7665068,11.452728,5465529,#AAAAAA
63.7673911,11.4565167,5488220,#AAAAAA
63.7683331,11.4604957,4735970,#AAAAAA
63.768915,11.4626762,4735972,#AAAAAA
63.7704737,11.4663127,4735702,#AAAAAA
63.7720258,11.4683613,5495009,#AAAAAA
63.7732287,11.4696183,4735701,#AAAAAA
63.77419,11.470293,4735673,#AAAAAA
63.7777578,11.4716499,4735675,#AAAAAA
63.7782956,11.4716969,4735677,#AAAAAA
63.7816785,11.4700203,5494997,#AAAAAA
63.7840973,11.4665669,3648035,#AAAAAA
63.7859809,11.4636942,3648190,#AAAAAA
63.7877395,11.4611096,3648175,#AAAAAA
63.7903193,11.4580665,1565323,#AAAAAA
63.8048749,11.4586386,1745109,#AAAAAA
63.8104086,11.4535145,5703836,#AAAAAA
63.8157444,11.449939,5703838,#AAAAAA
63.8214332,11.4495592,1565319,#AAAAAA
63.8241204,11.448454,2744452,#AAAAAA
63.8321688,11.4388308,1565310,#AAAAAA
63.8332036,11.4310219,1565312,#AAAAAA
63.8335501,11.4292547,1565314,#AAAAAA
63.8355796,11.4172692,1565290,#AAAAAA
63.8370617,11.4146138,1565293,#AAAAAA
63.8445223,11.4099141,1564232,#AAAAAA
63.8472314,11.4051558,1565269,#AAAAAA
63.8485685,11.4024895,1565271,#AAAAAA
63.8491224,11.4014558,1565273,#AAAAAA
63.8494519,11.4006072,1565275,#AAAAAA
63.8557412,11.3982,1565277,#AAAAAA
63.8572254,11.3983567,1565279,#AAAAAA
63.8590137,11.3991953,5478183,#AAAAAA
63.8595272,11.3999773,5478252,#AAAAAA
63.8608077,11.4017143,5478283,#AAAAAA
63.8620987,11.4024349,5478287,#AAAAAA
63.8641795,11.4032972,1565240,#AAAAAA
63.8667818,11.4037204,1565242,#AAAAAA
63.8705557,11.4041428,1565244,#AAAAAA
63.873759,11.4067215,1565246,#AAAAAA
63.8773281,11.4118403,1565248,#AAAAAA
63.8796134,11.4198727,1565250,#AAAAAA
63.8839978,11.4276321,1565252,#AAAAAA
63.8856638,11.4260058,1565254,#AAAAAA
63.8873504,11.4251155,1565255,#AAAAAA
63.8931183,11.4325624,1565257,#AAAAAA
63.8947554,11.4346133,4731308,#AAAAAA
63.8996082,11.4385663,5443882,#AAAAAA
63.9055947,11.4409958,1565231,#AAAAAA
63.9134508,11.4380658,1565233,#AAAAAA
63.9157376,11.4355097,1565235,#AAAAAA
63.9171652,11.4340732,1565220,#AAAAAA
63.9191726,11.4328733,1565222,#AAAAAA
63.9215162,11.4323569,1565224,#AAAAAA
63.9219488,11.4324841,1540075,#AAAAAA
63.92443,11.4309881,1565227,#AAAAAA
63.9269507,11.427361,1565215,#AAAAAA
63.9363766,11.4216452,4730789,#AAAAAA
63.9380347,11.4212255,1565210,#AAAAAA
63.9418537,11.4202344,4730759,#AAAAAA
63.9675643,11.4154708,1877571,#AAAAAA
63.9693276,11.4160817,1877557,#AAAAAA
63.9717331,11.4187875,2745077,#AAAAAA
63.9812514,11.4277768,2745082,#AAAAAA
63.9833292,11.4321864,1877577,#AAAAAA
63.9961701,11.464397,2745078,#AAAAAA
63.9981138,11.4710302,4730172,#AAAAAA
64.0037012,11.491757,1565194,#AAAAAA
64.0053306,11.4976651,1556698,#AAAAAA
64.0054264,11.4980755,1618599,#AAAAAA
64.0063021,11.4997011,1556697,#AAAAAA
64.0081845,11.4993563,1547056,#AAAAAA
64.0105622,11.4958732,1556715,#AAAAAA
64.0107126,11.4955881,1618565,#AAAAAA
64.0127486,11.4929102,1537694,#AAAAAA
64.0132091,11.4918899,1556719,#AAAAAA
64.013345,11.4912379,1537527,#AAAAAA
64.0134696,11.4908802,1537525,#AAAAAA
64.0147454,11.4900828,1556661,#AAAAAA
64.0158204,11.4894233,3800258,#AAAAAA
64.0159892,11.4894468,3800256,#AAAAAA
64.0163053,11.489625,1556663,#AAAAAA
64.0176338,11.4898311,1404212,#AAAAAA
64.0188402,11.4904504,3800204,#AAAAAA
64.0190053,11.4906749,3800209,#AAAAAA
64.0205062,11.4913266,3800253,#AAAAAA
64.0210061,11.4905722,1537747,#AAAAAA
64.0211605,11.4905061,1537745,#AAAAAA
64.0220357,11.4890442,2779816,#AAAAAA
64.0276242,11.4793977,1537403,#AAAAAA
64.0283656,11.4767333,1539077,#AAAAAA
64.0296664,11.4749132,1537408,#AAAAAA
64.035719,11.4745221,4374636,#AAAAAA
64.0407939,11.4869452,4725259,#AAAAAA
64.0429574,11.4888492,1543783,#AAAAAA
64.0465556,11.4921656,4374638,#AAAAAA
64.052882,11.4922011,4374640,#AAAAAA
64.0543332,11.4905352,1996102,#AAAAAA
64.0583306,11.4914432,1996104,#AAAAAA
64.0602277,11.4929004,1996106,#AAAAAA
64.0642315,11.5045128,1996115,#AAAAAA
64.0657012,11.5067863,1996117,#AAAAAA
64.0681397,11.5093406,1996119,#AAAAAA
64.0706481,11.5109718,4725086,#AAAAAA
64.0731296,11.5118073,1996107,#AAAAAA
64.0849112,11.5193489,1996109,#AAAAAA
64.0940863,11.5249131,1996111,#AAAAAA
64.0958206,11.5249213,1996113,#AAAAAA
64.1040118,11.5405726,1996071,#AAAAAA
64.1046657,11.5470485,1996073,#AAAAAA
64.1052176,11.5529921,1996075,#AAAAAA
64.1058955,11.5598377,1996077,#AAAAAA
64.109217,11.569512,4724374,#AAAAAA
64.1113668,11.5740488,4724376,#AAAAAA
64.1152076,11.5806344,4724243,#AAAAAA
64.1200092,11.5902843,4724245,#AAAAAA
64.1211997,11.6002615,4724247,#AAAAAA
64.1252515,11.6170269,4724249,#AAAAAA
64.1293847,11.6282127,4724251,#AAAAAA
64.1305669,11.6592802,4724253,#AAAAAA
64.1345126,11.7017252,4724254,#AAAAAA
64.1351461,11.7091303,4724256,#AAAAAA
64.1361644,11.714316,4724258,#AAAAAA
64.1398111,11.7375333,4724260,#AAAAAA
64.1400103,11.738841,1996078,#AAAAAA
64.1532669,11.7673861,1996079,#AAAAAA
64.15935,11.7746826,1996081,#AAAAAA
64.1666644,11.7927288,1996083,#AAAAAA
64.1678137,11.7995917,1996084,#AAAAAA
64.1746509,11.8212194,1996086,#AAAAAA
64.1776837,11.8276527,4271205,#AAAAAA
64.1802645,11.8514704,4271207,#AAAAAA
64.1785443,11.8663276,4271209,#AAAAAA
64.1802416,11.8853902,1996059,#AAAAAA
64.1820072,11.8893838,1996061,#AAAAAA
64.1837934,11.8947489,1996063,#AAAAAA
64.190346,11.9235826,4724046,#AAAAAA
64.1916949,11.9302302,4724055,#AAAAAA
64.197533,11.9764448,4723895,#AAAAAA
64.2069539,12.0126644,4723855,#AAAAAA
64.2083013,12.0243343,4723857,#AAAAAA
64.2095384,12.031015,4723859,#AAAAAA
64.2110336,12.0347938,4723861,#AAAAAA
64.2186323,12.043597,4723863,#AAAAAA
64.2207381,12.0472332,4723853,#AAAAAA
64.2210998,12.048343,5089527,#AAAAAA
64.2244008,12.0701648,5088698,#AAAAAA
64.2311393,12.0957572,4723881,#AAAAAA
64.2318678,12.1026233,4723878,#AAAAAA
64.2347429,12.118172,5089070,#AAAAAA
64.2369958,12.1300627,5089078,#AAAAAA
64.2411501,12.1547261,5088401,#AAAAAA
64.2433179,12.1672195,4723822,#AAAAAA
64.2486762,12.1886976,5089524,#AAAAAA
64.2503259,12.1961941,5089044,#AAAAAA
64.2508798,12.2000932,5089043,#AAAAAA
64.2531636,12.2120694,5089040,#AAAAAA
64.2553224,12.2179378,5088901,#AAAAAA
64.2604103,12.2405957,5089528,#AAAAAA
64.2640525,12.2673029,5089529,#AAAAAA
64.2644783,12.2686426,4723280,#AAAAAA
64.2655454,12.2718738,4723282,#AAAAAA
64.2666811,12.2753437,4723284,#AAAAAA
64.2682952,12.2827737,4723286,#AAAAAA
64.2726672,12.2997787,4723288,#AAAAAA
64.2742825,12.3031221,4723290,#AAAAAA
64.2749758,12.3047254,2773729,#AAAAAA
64.2858862,12.3259393,4759417,#AAAAAA
64.2883872,12.3288718,4759408,#AAAAAA
64.2930383,12.3324137,4723218,#AAAAAA
64.2949831,12.3349275,4759410,#AAAAAA
64.2998796,12.3388884,4759412,#AAAAAA
64.3005914,12.3388355,4759418,#AAAAAA
64.304355,12.34074,4759420,#AAAAAA
64.3067933,12.3443754,4759422,#AAAAAA
64.3207355,12.3449487,4759424,#AAAAAA
64.3263389,12.3447295,4759426,#AAAAAA
64.3309608,12.3427072,2773733,#AAAAAA
64.3333903,12.340511,2773735,#AAAAAA
64.3403528,12.3358807,2773737,#AAAAAA
64.3431087,12.337281,2773739,#AAAAAA
64.3532473,12.3350338,2773741,#AAAAAA
64.3580894,12.3311182,2005959,#AAAAAA
64.3716565,12.3369169,4271267,#AAAAAA
64.3763666,12.3363918,4271272,#AAAAAA
64.3812743,12.3384516,4271274,#AAAAAA
64.3894988,12.3407106,4722999,#AAAAAA
64.3907121,12.3405093,5256193,#AAAAAA
64.3913135,12.3404495,2033421,#AAAAAA
64.4031654,12.3255171,2738253,#AAAAAA
64.4112024,12.3273722,2738255,#AAAAAA
64.4539934,12.2995884,2738217,#AAAAAA
64.456865,12.2952223,4722663,#AAAAAA
64.4586494,12.2935842,5256053,#AAAAAA
64.4596856,12.2933081,2738265,#AAAAAA
64.4613109,12.293615,2738251,#AAAAAA
64.4625726,12.2945966,2658073,#AAAAAA
64.4642078,12.2971019,5256005,#AAAAAA
64.4652933,12.2999777,5256007,#AAAAAA
64.4659044,12.3022866,2033424,#AAAAAA
64.4663254,12.3041598,2658070,#AAAAAA
64.4675278,12.3096864,5256050,#AAAAAA
64.4681401,12.3114727,5256062,#AAAAAA
64.4690079,12.3128035,1412235,#AAAAAA
64.482099,12.3281684,1412237,#AAAAAA
64.4840258,12.3297955,1412239,#AAAAAA
64.4856036,12.3364935,1412241,#AAAAAA
64.4861869,12.3406943,1412243,#AAAAAA
64.4864764,12.3439746,2898242,#AAAAAA
64.4882031,12.3480629,4722603,#AAAAAA
64.5116159,12.3686888,2898149,#AAAAAA
64.5257997,12.3850197,2898135,#AAAAAA
